QuantitySold,PricePercent,StartingBidPercent,SellerClosePercent,AvgPrice,AuctionCount,AuctionSaleCount,SellerAuctionCount,AuctionMedianPrice
1,0.1468,0.0267,0.970588235,3.7441,29,10,34,2.995
0,1.3327,1.3327,0.424528302,3.7441,29,10,106,2.995
1,1.6834,0.0191,0.590163934,51.6793,1586,447,61,36
0,0.9346,0.9346,0.009892086,2.6642,153,11,6672,0.99
0,1.9454,1.9454,0.047619048,86.8692,607,252,21,74.49
0,0.1925,0.1925,0.426540284,51.6793,1586,447,211,36
1,0.1925,0.1925,0.426540284,51.6793,1586,447,211,36
1,0.8173,0.115,0.885057471,86.8692,607,252,1740,74.49
1,1.2115,1.2115,0.177083333,3.1282,96,17,96,2.5
0,0.7738,0.7738,0.2,51.6793,1586,447,25,36
0,0.9762,0.9762,0.272727273,4.5994,198,34,11,2.12
0,0.6405,0.6405,0.008849558,28.0233,12,3,339,26
0,1.7152,1.7152,0.032235459,86.8692,607,252,1427,74.49
0,1.7219,1.7219,0.115151515,51.6793,1586,447,1320,36
1,1.2875,0.7119,0.363833478,21.055,1,1,2306,27.11
0,0.7322,0.7322,0.057971014,17.7409,385,73,69,10.49
1,0.7155,0.7067,0.026058632,113.1952,573,339,2149,93.09
1,0.301,0.301,0.553381459,3.2887,47,8,5264,1
0,0.3394,0.3394,0.032786885,8.8369,287,105,61,4.31
0,1.2285,1.2285,0.071428571,61.0409,252,96,28,50.495
0,0.7297,0.7297,0.071428571,27.3928,20,4,182,6.25
1,0.1941,0.0062,0.725376593,1.5963,36,11,1726,0.99
0,0.5792,0.5792,0.100760456,5.1616,67,6,526,2.495
1,2.2085,2.2085,0.078947368,113.1952,573,339,38,93.09
0,1.2555,1.2555,0.111111111,31.0632,440,137,270,26.54
0,1.0611,1.0611,0.182186235,9.4236,146,60,247,4.97
0,3.8385,3.8385,0.043478261,13.0231,209,33,46,9.99
0,0.2441,0.2441,0.438596491,4.0548,168,24,171,0.995
0,0.5113,0.5113,0.235211268,9.7585,11,3,3550,3.1
0,0.5755,0.5755,0.375,86.8692,607,252,16,74.49
0,9.0808,9.0808,0.1,0.99,7,1,140,0.99
0,0.4341,0.4341,0.525,18.4273,583,291,80,12.26
0,0.75,0.75,0.263736264,10,7,1,364,10
0,1.1511,1.1511,0.032235459,86.8692,607,252,1427,74.49
0,2.0605,2.0605,0.032235459,86.8692,607,252,1427,74.49
1,2.4402,2.1198,0.953642384,4.7126,593,190,151,2.82
1,0.601,0.601,0.32,1.647,75,10,850,1.8
0,1.98,1.98,0.023622047,0.5,15,2,127,0.5
1,3.932,3.932,0.041867955,20.343,822,212,621,16.26
1,0.6636,0.2452,0.936416185,20.343,822,212,173,16.26
1,0.6959,0.1309,0.389041096,76.2809,329,139,365,66.23
1,0.8599,0.2452,0.555555556,28.502,6,5,9,26.06
0,1.1418,1.1418,0.079545455,43.7809,35,11,88,34.59
0,1.0601,1.0601,0.013513514,9.4236,146,60,296,4.97
1,0.8834,0.8834,0.078947368,113.1952,573,339,38,93.09
0,2.6325,2.6325,0.073170732,113.1952,573,339,82,93.09
0,0.5969,0.5969,0.5,58.6282,351,153,44,48.59
1,0.3411,0.3411,0.12,58.6282,351,153,25,48.59
1,0.6111,0.0014,0.611111111,6.9544,128,42,18,3.255
0,0.825,0.825,0.104384134,6,21,1,479,6
0,0.9408,0.9408,0.04587156,31.875,76,8,654,15.24
0,2.7251,2.7251,0.2,18.3438,59,18,25,14.37
1,0.5085,0.2416,0.936416185,20.6472,139,36,173,12.375
1,0.2893,0.222,0.553381459,4.4587,17,8,5264,2.73
1,0.1487,0.1315,0.636363636,15.1304,220,94,11,7.5
0,2.2425,2.2425,0.010471204,25.8593,62,16,764,27.49
1,0.8031,0.8031,0.6,27.3936,575,244,20,15.28
1,0.9806,0.0087,0.681818182,113.1952,573,339,44,93.09
1,0.8553,0.8144,0.734299517,6.1265,211,39,414,4.99
0,0.3613,0.3613,0.064801178,6.752,63,3,679,6.18
0,0.3497,0.3497,0.24964539,14.2687,193,67,705,5.5
0,0.0949,0.0949,0.065217391,10.4281,167,65,506,4.99
0,1.1409,1.1409,0.090643275,6.1265,211,39,342,4.99
0,1.2873,1.2873,0.307692308,31.0632,440,137,104,26.54
0,1.1304,1.1304,0.803921569,8.8369,287,105,204,4.31
1,2.0658,0.8189,0.545454545,61.0409,252,96,11,50.495
0,0.8173,0.8173,0.270588235,12.223,285,33,85,9.99
0,0.5978,0.5978,0.125531915,16.7107,91,14,940,7.75
1,0.9123,0.0318,0.720588235,31.0632,440,137,680,26.54
0,2.8663,2.8663,0.672727273,1.7444,34,8,55,0.99
0,1.7621,1.7621,0.076305221,3.1155,33,9,249,2.32
0,1.8436,1.8436,0.053333333,54.2361,154,42,300,43.275
0,3.3814,3.3814,0.191489362,17.7409,385,73,47,10.49
1,0.5475,0.5475,0.422131148,27.3936,575,244,244,15.28
0,2.0101,2.0101,0.101538462,0.99,6,1,325,0.99
1,1.1657,0.0458,0.915980231,21.575,5,2,607,21.575
0,1.5279,1.5279,0.365217391,52.3561,284,93,115,46.09
0,1.0611,1.0611,0.182186235,9.4236,146,60,247,4.97
0,0.2225,0.2225,0.594594595,44.8812,335,134,37,37.57
0,0.7361,0.7361,0.769230769,2.16,33,5,156,2.59
0,0.8671,0.8671,0.021472393,17.24,21,2,326,9.24
0,1.3841,1.3841,0.108333333,6.495,7,2,1080,6.495
0,0.8839,0.8839,0.605851064,1.12,10,2,1880,1.12
1,0.8409,0.0162,0.641860465,61.0409,252,96,215,50.495
1,2.2527,0.0087,0.681818182,113.1952,573,339,44,93.09
0,1.988,1.988,0.075025694,6.534,17,2,973,12.45
0,0.0226,0.0226,0.061032864,43.6604,78,31,213,20.49
0,0.8014,0.8014,0.015748031,43.6604,78,31,127,20.49
0,1.0588,1.0588,0.026666667,2.8237,19,4,75,0.99
1,1.8978,1.6423,0.915980231,27.3936,575,244,607,15.28
0,0.7706,0.7706,0.1125,64.817,517,165,160,41
0,0.6201,0.6201,0.725376593,1.5963,36,11,1726,0.99
0,3.5577,3.5577,0.293333333,16.8647,195,51,75,9.99
1,0.631,0.1697,0.945882353,58.6282,351,153,425,48.59
1,0.9732,0.9732,0.181818182,5.1375,18,4,11,5
0,0.4914,0.4914,0.805555556,61.0409,252,96,36,50.495
1,0.7188,0.1797,0.741803279,54.2361,154,42,244,43.275
0,1.8436,1.8436,0.053333333,54.2361,154,42,300,43.275
1,0.791,0.791,0.803921569,8.8369,287,105,204,4.31
1,0.7118,0.0361,0.979672501,27.3936,575,244,1771,15.28
0,16.8922,16.8922,0.089673913,13.0231,209,33,736,9.99
1,0.2795,0.112,0.531598513,8.8369,287,105,269,4.31
1,0.3536,0.2279,0.260963725,43.8304,88,38,1847,23.045
0,1.0503,1.0503,0.266666667,52.3561,284,93,30,46.09
0,1.8908,1.8908,0.0625,52.3561,284,93,32,46.09
1,0.3164,0.0152,0.916666667,64.817,517,165,24,41
0,0.7586,0.7586,0.065217391,1.305,12,4,506,0.99
0,1.1105,1.1105,0.327586207,63.0227,256,141,116,59.99
1,0.1815,0.1815,0.872093023,5.4531,163,24,86,1.64
0,1.0601,1.0601,0.013513514,9.4236,146,60,296,4.97
0,0.2767,0.2767,0.170512821,18.0322,25,8,780,8.245
0,1.1305,1.1305,0.065502183,11.49,31,6,687,7.745
0,1.128,1.128,0.168663594,17.7202,98,30,1085,13.75
0,0.5833,0.5833,0.020172911,6,21,1,347,6
1,0.1184,0.0647,0.636363636,15.2866,36,5,11,5.95
0,1.0627,1.0627,0.043478261,12.223,285,33,92,9.99
0,0.7126,0.7126,0.048124558,4.1958,32,3,1413,0.99
0,2.1803,2.1803,0.016241299,1.83,25,3,431,1.25
0,1.0588,1.0588,0.208835341,2.8237,19,4,249,0.99
0,2.1803,2.1803,0.016241299,1.83,25,3,431,1.25
1,0.8694,0.8694,0.065502183,11.49,31,6,687,7.745
0,0.8839,0.8839,0.553381459,1.12,34,2,5264,1.12
1,0.9231,0.0087,0.818181818,113.1952,573,339,11,93.09
0,0.4991,0.4991,0.047619048,28.027,173,84,147,16.505
1,0.3116,0.0949,0.714285714,10.4281,167,65,7,4.99
1,1.0313,1.0313,0.168663594,63.0227,256,141,1085,59.99
0,1.7668,1.7668,0.078947368,113.1952,573,339,38,93.09
0,1.8936,1.8936,0.021978022,44.8812,335,134,91,37.57
1,0.4782,0.0152,0.916666667,64.817,517,165,24,41
0,2.7085,2.7085,0.080667594,14.7642,41,19,719,8.08
0,1.6056,1.6056,0.143312102,55.428,167,87,314,43.98
1,0.4188,0.0491,1,20.343,822,212,51,16.26
0,0.4838,0.4838,0.353319058,20.6472,139,36,467,12.375
0,1.4832,1.4832,0.025744167,4.7126,593,190,1243,2.82
0,0.2012,0.2012,0.087179487,34.79,55,1,390,9.99
0,0.9852,0.9852,0.335403727,50.7378,84,15,322,35
0,0.553,0.553,0.503926702,2.875,7,2,1528,2.875
0,2.5062,2.5062,0.103349282,5.985,71,6,1045,5.995
0,1.9332,1.9332,0.008514664,12.9264,106,11,1057,9.99
0,1.0588,1.0588,0.025744167,4.7126,593,190,1243,2.82
0,0.601,0.601,0.091288783,1.647,75,10,5028,1.8
1,0.3715,0.3715,0.553381459,2.6642,153,11,5264,0.99
0,3.8198,3.8198,0.053333333,52.3561,284,93,300,46.09
0,0.7571,0.7571,0.103349282,1.3075,45,4,1045,1.12
0,0.4837,0.4837,0.064516129,51.6793,1586,447,62,36
1,0.2707,0.2707,0.176100629,18.4273,583,291,159,12.26
0,0.0043,0.0043,0.055307761,2.302,61,13,1121,2.25
1,0.4748,0.3759,0.243626062,53.1767,133,38,353,29.885
0,0.6073,0.6073,0.553381459,1.63,107,12,5264,0.99
1,0.2936,0.2936,0.531141869,6.0953,34,13,1156,2.39
1,1.2374,0.115,0.885057471,86.8692,607,252,1740,74.49
1,1.144,0.8833,0.961538462,113.1952,573,339,26,93.09
0,1.6785,1.6785,0.078947368,113.1952,573,339,38,93.09
0,1.0512,1.0512,0.040268456,14.2687,193,67,149,5.5
0,0.4387,0.4387,0.778688525,2.2566,43,9,122,0.99
0,0.0554,0.0554,0.194174757,8.8369,287,105,103,4.31
1,0.6749,0.6124,0.411764706,16.3112,27,8,17,9.5
1,1.5549,0.0157,0.995726496,63.0227,256,141,1638,59.99
0,0.0809,0.0809,0.60989011,12.223,285,33,182,9.99
0,1.0601,1.0601,0.013513514,9.4236,146,60,296,4.97
0,2.6768,2.6768,0.026058632,1.3075,45,4,2149,1.12
0,0.21,0.21,0.053624042,4.7126,593,190,1697,2.82
0,1.9043,1.9043,0.009892086,1.3075,45,4,6672,1.12
1,0.1872,0.1872,1,5.286,11,5,12,1.04
0,2.1411,2.1411,0.009892086,1.63,107,12,6672,0.99
0,1.6922,1.6922,0.012903226,53.1767,133,38,155,29.885
1,1.0506,0.2441,0.181147973,4.0548,168,24,3798,0.995
1,0.8441,0.5692,0.45,43.8304,88,38,40,23.045
0,3.0146,3.0146,0.073529412,63.0227,256,141,340,59.99
0,0.9675,0.9675,0.037037037,51.6793,1586,447,27,36
1,0.9107,0.601,0.553381459,1.647,75,10,5264,1.8
0,0.3793,0.3793,0.513513514,18.4273,583,291,74,12.26
1,0.7159,0.0191,1,51.6793,1586,447,18,36
0,2.7128,2.7128,0.2,18.4273,583,291,15,12.26
0,0.9675,0.9675,0.166666667,51.6793,1586,447,6,36
1,1.0074,1.0074,0.536231884,16.8647,195,51,69,9.99
0,2.1018,2.1018,0.014285714,14.2687,193,67,140,5.5
0,2.4755,2.4755,0.5,28.2762,16,8,6,22.49
0,0.5073,0.5073,0.264758497,17.7202,98,30,559,13.75
1,0.5231,0.5231,0.371753247,28.652,15,5,1232,15
0,0.7824,0.7824,0.065502183,11.49,31,6,687,7.745
0,2.0074,2.0074,0.915980231,27.3936,575,244,607,15.28
1,1.0531,1.0531,0.553381459,0.94,18,2,5264,0.94
0,0.6624,0.6624,0.133333333,113.1952,573,339,150,93.09
1,2.023,0.1585,0.851485149,63.0227,256,141,101,59.99
0,0.6342,0.6342,0.4,63.062,620,257,5,56
0,1.1418,1.1418,0.079545455,43.7809,35,11,88,34.59
0,0.6435,0.6435,0.058823529,31.0632,440,137,17,26.54
0,1.0063,1.0063,0.032235459,58.6282,351,153,1427,48.59
0,1.569,1.569,0.189634865,58.6282,351,153,849,48.59
1,0.5411,0.5411,0.297805643,14.7642,41,19,319,8.08
0,0.1021,0.1021,0.509090909,9.6888,56,7,55,7.5
1,0.5949,0.5378,0.180672269,18.5728,24,7,238,11.5
1,1.4784,0.3646,0.6,27.3936,575,244,10,15.28
0,0.6247,0.6247,0.247191011,15.99,35,3,89,15.49
0,0.7586,0.7586,0.262433053,1.305,12,4,1307,0.99
0,1.7189,1.7189,0.270833333,52.3561,284,93,144,46.09
0,0.6435,0.6435,0.428571429,31.0632,440,137,7,26.54
1,0.3887,0.1925,0.083011583,51.6793,1586,447,518,36
1,0.21,0.21,0.598484848,4.7126,593,190,132,2.82
1,0.1933,0.1933,0.344827586,51.6793,1586,447,29,36
1,0.2619,0.2279,0.734299517,43.8304,88,38,414,23.045
0,0.8173,0.8173,0.14801444,12.223,285,33,277,9.99
0,0.9817,0.9817,0.09375,2.0269,58,13,864,1.04
0,3.207,3.207,0.038315256,3.115,24,2,7099,3.115
0,2.4668,2.4668,0.241815476,2.0269,58,13,1344,1.04
0,1.6624,1.6624,0.031888614,5.985,71,6,4453,5.995
1,0.7975,0.0186,0.979672501,53.1767,133,38,1771,29.885
1,0.6267,0.5399,0.4375,18.4273,583,291,16,12.26
0,0.2958,0.2958,0.566084788,16.8647,195,51,401,9.99
0,0.8526,0.8526,0.333333333,58.6282,351,153,6,48.59
0,1.438,1.438,0.025744167,69.5306,47,14,1243,31.15
1,0.112,0.112,0.531598513,8.8369,287,105,269,4.31
0,1.0402,1.0402,0.008514664,14.41,15,3,1057,4.99
0,1.3627,1.3627,0.042016807,11,19,1,1071,11
1,0.4563,0.0003,0.512820513,27.3936,575,244,78,15.28
0,0.8189,0.8189,0.375,61.0409,252,96,72,50.495
0,1.8252,1.8252,0.564705882,27.3936,575,244,85,15.28
0,0.6624,0.6624,0.133333333,113.1952,573,339,150,93.09
0,1.9169,1.9169,0.135135135,10.4281,167,65,37,4.99
1,0.5347,0.0676,0.75,147.7375,141,37,4,99.95
0,3.1975,3.1975,0.057692308,49.9721,215,36,156,32.34
0,0.1437,0.1437,0.087179487,34.79,55,1,390,9.99
0,2.4446,2.4446,0.344444444,53.1767,133,38,360,29.885
0,0.9545,0.9545,0.035087719,51.6793,1586,447,114,36
0,0.533,0.533,0.666666667,187.5638,19,5,12,127.5
1,0.9055,0.0882,0.583333333,113.1952,573,339,12,93.09
1,0.891,0.891,0.120418848,44.8812,335,134,191,37.57
0,0.7448,0.7448,0.12,52.3561,284,93,25,46.09
0,0.1466,0.1466,0.30831643,6.752,63,3,493,6.18
0,0.076,0.076,0.98,13.0231,209,33,100,9.99
1,0.6207,0.4234,0.244367418,9.4236,146,60,577,4.97
1,0.5919,0.5637,1,17.7202,98,30,37,13.75
1,1.1338,0.6201,0.531141869,1.5963,36,11,1156,0.99
0,1.1409,1.1409,0.090643275,6.1265,211,39,342,4.99
1,1.2835,0.115,0.885057471,86.8692,607,252,1740,74.49
0,1.4542,1.4542,0.008514664,51.5669,172,46,1057,23.725
1,0.6193,0.5708,0.666666667,51.6793,1586,447,3,36
0,2.2008,2.2008,0.032235459,17.7202,98,30,1427,13.75
0,1.031,1.031,0.178807947,9.6888,56,7,151,7.5
0,3.6875,3.6875,0.064516129,54.2361,154,42,31,43.275
0,0.0002,0.0002,0.862660944,43.6604,78,31,233,20.49
0,2.5971,2.5971,0.073170732,113.1952,573,339,82,93.09
0,0.4197,0.4197,0.166666667,14.2687,193,67,54,5.5
0,1.2745,1.2745,0.020833333,5.4531,163,24,48,1.64
0,0.2495,0.2495,0.566084788,15.99,35,3,401,15.49
0,1.7225,1.7225,0.165333333,113.1952,573,339,375,93.09
0,0.3855,0.3855,0.363833478,5.1608,90,34,2306,4
0,1.5118,1.5118,0.009892086,1.647,75,10,6672,1.8
0,2.1411,2.1411,0.009892086,1.63,107,12,6672,0.99
1,0.5806,0.0001,0.181818182,51.6793,1586,447,33,36
0,0.2601,0.2601,0.009892086,9.5706,75,6,6672,0.99
0,1.953,1.953,0.118055556,18.4273,583,291,288,12.26
0,6.1188,6.1188,0.046563193,1.1342,36,7,451,0.99
1,0.6095,0.0191,0.935,51.6793,1586,447,200,36
0,2.6049,2.6049,0.046563193,2.6642,153,11,451,0.99
1,0.9479,0.0191,0.1875,51.6793,1586,447,80,36
0,1.0588,1.0588,0.330578512,4.7126,593,190,605,2.82
0,0.5641,0.5641,0.402597403,53.1767,133,38,77,29.885
0,0.5278,0.5278,0.041666667,132.5112,38,10,24,32.79
0,3.1975,3.1975,0.057692308,49.9721,215,36,156,32.34
0,0.6073,0.6073,0.091288783,1.63,107,12,5028,0.99
0,0.601,0.601,0.091288783,1.647,75,10,5028,1.8
0,3.207,3.207,0.038315256,3.115,24,2,7099,3.115
0,1.548,1.548,0.573333333,51.6793,1586,447,75,36
0,0.4348,0.4348,0.170967742,4.5994,198,34,310,2.12
1,0.0738,0.0537,1,18.4273,583,291,3,12.26
1,0.2152,0.2152,0.771386431,4.5994,198,34,678,2.12
1,0.7155,0.4835,0.026298269,51.6793,1586,447,12016,36
0,1.1098,1.1098,0.043478261,63.062,620,257,46,56
0,0.9558,0.9558,0.133333333,3.1282,96,17,375,2.5
0,0.9997,0.9997,0.042016807,19.995,36,1,1071,4.99
0,2.5394,2.5394,0.022099448,17.7202,98,30,181,13.75
1,1.722,1.722,0.531141869,2.8977,97,22,1156,1.015
1,0.355,0.0002,0.862660944,43.6604,78,31,233,20.49
0,2.2889,2.2889,0.720588235,15.2866,36,5,680,5.95
1,0.1821,0.1821,0.844290657,27.3936,575,244,289,15.28
0,1.9662,1.9662,0.098039216,76.2809,329,139,51,66.23
0,0.3957,0.3957,0.631578947,502.8921,298,96,133,355
0,0.5538,0.5538,0.092465753,52.3561,284,93,292,46.09
0,0.6625,0.6625,0.059002433,2.4,8,1,1644,2.55
0,7.0202,7.0202,0.315789474,0.99,9,1,2603,0.99
1,1.1324,0.2644,0.605851064,3.7441,29,10,1880,2.995
1,0.4677,0.0156,0.993865031,63.062,620,257,489,56
0,0.2198,0.2198,0.066666667,11.1443,117,30,15,2.59
1,0.2149,0.1624,0.262433053,6.0953,34,13,1307,2.39
1,1.0313,1.0313,0.168663594,63.0227,256,141,1085,59.99
1,0.296,0.1909,0.923076923,52.3561,284,93,13,46.09
1,1.3485,1.2448,0.439692982,2.41,17,3,912,2.99
0,1.7328,1.7328,0.033898305,5.765,30,8,177,4
1,0.7292,0.1584,0.830708661,63.062,620,257,508,56
1,0.0112,0.0082,0.375,119.5875,65,4,16,149
0,0.6344,0.6344,0.028515241,4.7126,593,190,1017,2.82
0,1.8214,1.8214,0.007653061,1.647,75,10,392,1.8
0,0.0888,0.0888,0.272108844,11.1443,117,30,294,2.59
1,0.3051,0.1933,0.558823529,51.6793,1586,447,34,36
0,2.2908,2.2908,0.032235459,86.8692,607,252,1427,74.49
0,0.9094,0.9094,0.032235459,86.8692,607,252,1427,74.49
0,2.683,2.683,0.528301887,18.632,48,6,53,3.36
0,0.4846,0.4846,0.242105263,16.485,32,11,570,9.99
0,3.8506,3.8506,0.135042735,51.6793,1586,447,585,36
0,3.8542,3.8542,0.293333333,16.8647,195,51,75,9.99
0,1.8252,1.8252,0.166666667,27.3936,575,244,6,15.28
1,0.4935,0.4935,0.30952381,64.817,517,165,84,41
0,0.8839,0.8839,0.553381459,1.12,34,2,5264,1.12
0,0.5978,0.5978,0.270588235,16.7107,91,14,85,7.75
0,1.6202,1.6202,0.189634865,58.6282,351,153,849,48.59
0,0.165,0.165,0.020512821,6,21,1,390,6
0,1.5707,1.5707,0.170512821,3.1768,29,16,780,2.99
1,0.43,0.43,0.553381459,2.302,61,13,5264,2.25
0,5.3049,5.3049,0.617449664,4.7126,593,190,149,2.82
0,0.6383,0.6383,0.111940299,51.6793,1586,447,134,36
0,1.7451,1.7451,0.915980231,51.5669,172,46,607,23.725
0,0.2152,0.2152,0.288590604,4.5994,198,34,149,2.12
1,0.3957,0.171,0.693739425,5.7866,3,3,1182,2.29
0,0.6247,0.6247,0.247191011,15.99,35,3,89,15.49
0,3.4475,3.4475,0.156521739,2.8977,97,22,230,1.015
1,1.7157,0.3646,1,27.3936,575,244,16,15.28
1,3.1671,1.6423,0.915980231,27.3936,575,244,607,15.28
0,0.5833,0.5833,0.020172911,6,21,1,347,6
0,1.0588,1.0588,0.330578512,4.7126,593,190,605,2.82
0,2.3306,2.3306,0.098765432,15.0128,30,7,81,13.63
0,0.3597,0.3597,0.583916084,1.39,33,9,286,0.99
0,0.1149,0.1149,0.087179487,34.79,55,1,390,9.99
0,0.3597,0.3597,0.583916084,1.39,33,9,286,0.99
0,1.0588,1.0588,0.3,4.7126,593,190,10,2.82
1,1.8527,1.3784,0.224852071,9.4236,146,60,169,4.97
1,0.3138,0.3138,0.664516129,63.7027,101,55,155,51
1,0.9102,0.1636,0.990566038,61.0409,252,96,106,50.495
1,0.4451,0.2281,0.965217391,43.7809,35,11,115,34.59
0,0.7067,0.7067,0.026058632,113.1952,573,339,2149,93.09
0,0.3394,0.3394,0.032786885,8.8369,287,105,61,4.31
0,7.0327,7.0327,0.025316456,3.1282,96,17,237,2.5
0,0.7756,0.7756,0.387523629,51.5669,172,46,1587,23.725
0,0.5878,0.5878,0.503926702,2.875,7,2,1528,2.875
0,1.2577,1.2577,0.307692308,51.6793,1586,447,13,36
1,0.4408,0.4408,0.608695652,1.1342,36,7,115,0.99
0,0.1841,0.1841,0.75,54.2361,154,42,20,43.275
1,1,1,0.235211268,4.99,2,1,3550,4.99
0,0.7586,0.7586,0.065217391,1.305,12,4,506,0.99
0,7.3735,7.3735,0.018292683,20.343,822,212,164,16.26
1,0.7226,0.7226,0.233663366,13.8245,372,107,505,10.5
0,0.4949,0.4949,0.321428571,17.1735,318,93,56,14
0,1.4459,1.4459,0.295698925,13.8245,372,107,186,10.5
0,2.1633,2.1633,0.003424658,6.9337,34,7,292,5.5
1,0.5877,0.0288,0.295698925,34.3007,53,9,186,20
1,0.3778,0.3778,0.35443038,15.8535,37,10,79,10.855
0,0.2448,0.2448,0.579545455,20.4232,279,72,88,14.99
0,1.4233,1.4233,0.237113402,6.3233,63,2,97,7.99
0,1.747,1.747,0.034934498,11.4481,204,66,687,7.99
1,0.5884,0.5884,0.307692308,212.4065,1267,617,26,199.99
0,1.0553,1.0553,0.260869565,18.0028,102,9,69,10
0,1.5945,1.5945,0.086956522,37,9,1,23,37
0,1.023,1.023,0.143312102,33.2325,123,20,314,24.97
0,0.8278,0.8278,0.029411765,36.1788,726,219,34,29
0,1.2002,1.2002,0.05,16.6629,173,28,60,11.355
1,0.5134,0.5134,0.321428571,15.0926,100,39,56,9.45
0,1.9952,1.9952,0.007653061,1.5036,347,47,392,0.99
0,1.3181,1.3181,0.25,212.4065,1267,617,4,199.99
1,0.5568,0.047,0.466666667,212.4065,1267,617,15,199.99
1,0.3178,0.2761,0.5,36.1788,726,219,2,29
1,0.2651,0.2409,0.1875,41.3018,17,8,1024,16
0,6.2049,6.2049,0.038315256,1.61,57,3,7099,1.64
0,1.1112,1.1112,0.026490066,8.99,34,3,302,4.99
0,2.5428,2.5428,0.059002433,0.35,42,1,1644,0.35
1,1.278,0.7368,0.489882444,20.343,822,212,5189,16.26
1,1.7669,1.6828,0.5,23.7692,218,46,2,15.235
0,1.6354,1.6354,0.136363636,18.3438,59,18,22,14.37
1,0.9344,0.7368,0.489882444,20.343,822,212,5189,16.26
0,1.2438,1.2438,0.065340909,36.1788,726,219,352,29
1,0.4787,0.4668,0.25,42.823,100,29,4,30
0,1.9877,1.9877,0.005154639,15.0926,100,39,194,9.45
0,1.0991,1.0991,0.097101449,6.3233,63,2,690,7.99
0,1.3355,1.3355,0.363833478,1.49,3,2,2306,1.49
1,0.0655,0.0655,0.881578947,15.0926,100,39,76,9.45
1,0.061,0.061,0.121212121,16.203,82,26,33,2.25
1,10.1013,10.1013,0.415300546,6.9288,144,25,549,3.49
1,1.2301,0.451,0.489882444,33.2325,123,20,5189,24.97
0,0.0748,0.0748,0.262433053,13.23,26,4,1307,1.99
0,2,2,0.048124558,1.495,12,1,1413,0.99
0,3.6317,3.6317,0.048124558,0.8233,16,2,1413,0.74
0,0.1475,0.1475,0.128269437,6.71,27,6,2791,2.01
0,0.1543,0.1543,0.333333333,32.3969,267,86,12,24.995
0,7.2919,7.2919,0.018855657,1.37,113,12,1538,0.99
0,0.7784,0.7784,0.036956522,32.115,299,118,460,26
0,2.9801,2.9801,0.024096386,1.0033,40,3,166,0.99
0,1.9601,1.9601,0.009892086,1.505,19,4,6672,1.52
0,1.747,1.747,0.034934498,11.4481,204,66,687,7.99
0,1.656,1.656,0.009892086,1.5036,347,47,6672,0.99
0,0.6728,0.6728,0.071100917,4.4587,17,8,436,2.73
0,0.5814,0.5814,0.489882444,25.782,83,8,5189,9.99
0,2.3511,2.3511,0.018855657,4.249,36,4,1538,2.245
0,3.9649,3.9649,0.189634865,12.6081,39,11,849,9.99
0,1.2284,1.2284,0.153724247,20.343,822,212,1262,16.26
0,0.0892,0.0892,0.383561644,11.091,75,10,73,8.495
0,1.2284,1.2284,0.059471366,20.343,822,212,454,16.26
0,4.8148,4.8148,0.133333333,27,10,1,15,27
0,1.2284,1.2284,0.153724247,20.343,822,212,1262,16.26
0,1.98,1.98,0.146341463,0.5,15,2,41,0.5
0,3.4404,3.4404,0.041867955,20.343,822,212,621,16.26
0,0.5667,0.5667,0.084745763,3.4937,66,26,59,1.25
0,1.7595,1.7595,0.071100917,1.705,54,8,436,0.99
0,1.3328,1.3328,0.041966427,7.495,23,2,834,7.495
0,1.3328,1.3328,0.041966427,7.495,23,2,834,7.495
0,1.6886,1.6886,0.03930131,17.7594,222,53,916,10.49
0,0.8676,0.8676,0.127750611,9.2083,134,23,1636,9.99
0,1.7077,1.7077,0.03930131,17.5611,220,27,916,8.49
0,1.2284,1.2284,0.083521445,20.343,822,212,886,16.26
1,0.4838,0.4838,0.353319058,20.6472,139,36,467,12.375
0,1.4,1.4,0.725376593,0.35,42,1,1726,0.35
0,0.1939,0.1939,0.220657277,25.782,83,8,213,9.99
0,0.9822,0.9822,0.025641026,3.044,86,5,39,3.99
0,0.9822,0.9822,0.025641026,3.044,86,5,39,3.99
0,0.1475,0.1475,0.25,6.71,27,6,28,2.01
0,1.3817,1.3817,0.158176944,36.1788,726,219,373,29
0,3.1258,3.1258,0.035971223,19.1917,59,13,139,12.98
1,0.7226,0.7226,0.32,1.37,113,12,850,0.99
0,1.2946,1.2946,0.146153846,212.4065,1267,617,130,199.99
0,1.2946,1.2946,0.146153846,212.4065,1267,617,130,199.99
0,1.2946,1.2946,0.146153846,212.4065,1267,617,130,199.99
0,0.8143,0.8143,0.090497738,24.5593,97,15,221,15
1,0.2637,0.2637,0.666666667,15.1304,220,94,12,7.5
0,0.6728,0.6728,0.071100917,4.4587,17,8,436,2.73
0,0.8206,0.8206,0.125531915,12.173,77,9,940,3.13
0,0.8206,0.8206,0.125531915,12.173,77,9,940,3.13
1,1.2435,1.2435,0.146153846,36.1788,726,219,130,29
1,1,1,0.363833478,1.99,7,1,2306,1.99
1,0.9356,0.4412,0.363833478,4.51,13,2,2306,4.51
0,1.376,1.376,0.224489796,7.26,75,8,98,7.32
0,1.4551,1.4551,0.002638522,17.1735,318,93,1137,14
1,1,0.5268,0.725376593,0.93,1,1,1726,0.93
