UNITID_P,INSTNM,BRANCH,State,Sector_desc,men_total,women_total,Total,MURD10,NEG_M10,FORCIB10,NONFOR10,ROBBE10,AGG_A10,BURGLA10,VEHIC10,ARSON10,MURD11,NEG_M11,FORCIB11,NONFOR11,ROBBE11,AGG_A11,BURGLA11,VEHIC11,ARSON11,MURD12,NEG_M12,FORCIB12,NONFOR12,ROBBE12,AGG_A12,BURGLA12,VEHIC12,ARSON12,FILTER10,FILTER11,FILTER12
441052001,American Career College-Anaheim,Anaheim,CA,"Private for-profit, 2-year",450,1298,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441070001,Saginaw Chippewa Tribal College,Main Campus,MI,"Public, 2-year",45,82,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441089001,Wyo Tech-Blairsville,WyoTech,PA,"Private for-profit, 2-year",1730,54,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441104001,Richmont Graduate University,Chattanooga Campus,TN,"Private nonprofit, 4-year or above",69,187,256,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
441104002,Richmont Graduate University,Atlanta Campus,GA,"Private nonprofit, 4-year or above",69,187,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441131001,The Seattle School of Theology & Psychology,The Seattle School of Theology and Psychology Main Campus,WA,"Private nonprofit, 4-year or above",100,178,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441168001,Northwest College of Hair Design,Northwest College Branch Campus,OR,"Private for-profit, 2-year",4,98,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441186001,San Diego State University-Imperial Valley Campus,Imperial Valley Campus,CA,"Public, 4-year or above",226,562,788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441195001,American Broadcasting School-Arlington,Arlington Campus,TX,"Private for-profit, less-than 2-year",47,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441201001,Miami-Jacobs Career College-Sharonville,Miami-Jacobs Career College - Sharonville,OH,"Private for-profit, 2-year",30,140,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441210001,East Valley Institute of Technology,East Valley Institute of Technology,AZ,"Public, less-than 2-year",106,202,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441229001,West Coast Ultrasound Institute,Main Campus,CA,"Private for-profit, 2-year",213,570,783,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441256001,Design's School of Cosmetology,Main Campus,CA,"Private for-profit, less-than 2-year",3,62,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441256002,Design's School of Cosmetology,Pleasanton Campus,CA,"Private for-profit, less-than 2-year",3,62,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441274001,Paul Mitchell the School-Santa Barbara,Paul Mitchell the School Santa Barbara,CA,"Private for-profit, less-than 2-year",12,148,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441308001,University of the Rockies,Main Campus,CO,"Private for-profit, 4-year or above",537,1478,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441317001,Eli Whitney Technical High School,Eli Whitney Technical School,CT,"Public, less-than 2-year",12,43,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441335001,Vinal Technical High School,Vinal Technical High School,CT,"Public, less-than 2-year",5,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441353001,Windham Technical High School,Windham Technical High School,CT,"Public, less-than 2-year",0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441362001,Harris School of Business-Wilmington Campus,Main Campus,DE,"Private for-profit, less-than 2-year",67,458,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441371001,Ultimate Medical Academy,Ultimate Medical Academy - Clearwater,FL,"Private for-profit, 2-year",57,357,414,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441380001,Florida Barber Academy,Main Campus,FL,"Private for-profit, less-than 2-year",170,111,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
441405001,Jacksonville Beauty Institute,Main Campus Jacksonville Beauty Institute,FL,"Private for-profit, less-than 2-year",2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441405002,Jacksonville Beauty Institute,Orlando Beauty Institute,FL,"Private for-profit, less-than 2-year",2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441405003,Jacksonville Beauty Institute,Tampa Bay Beauty Institute,FL,"Private for-profit, less-than 2-year",2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441414001,M-DCPS The English Center,The English Center,FL,"Public, less-than 2-year",194,311,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441423001,Florida Education Institute,Main Campus,FL,"Private for-profit, less-than 2-year",32,236,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441432001,Superior Career Institute,Main Campus,FL,"Private for-profit, less-than 2-year",17,67,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441441001,Florida Institute of Animal Arts,Institute of Technical Arts,FL,"Private for-profit, less-than 2-year",39,205,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441478001,National Graduate School of Quality Management,NATIONAL GRADUATE SCHOOL OF QUALITY  MGMT,MA,"Private nonprofit, 4-year or above",187,107,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441478052,National Graduate School of Quality Management,"Phoenix, AZ",AZ,"Private nonprofit, 4-year or above",187,107,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441478057,National Graduate School of Quality Management,"USCG - Elizabeth City, NC",NC,"Private nonprofit, 4-year or above",187,107,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441478063,National Graduate School of Quality Management,"USCG - San Diego, CA",CA,"Private nonprofit, 4-year or above",187,107,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441478070,National Graduate School of Quality Management,"Arlington, Virginia",VA,"Private nonprofit, 4-year or above",187,107,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441478071,National Graduate School of Quality Management,Air Station - Cape Cod,MA,"Private nonprofit, 4-year or above",187,107,294,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
441478072,National Graduate School of Quality Management,USCG - Atlantic City,NJ,"Private nonprofit, 4-year or above",187,107,294,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
441478073,National Graduate School of Quality Management,San Diego - Office,CA,"Private nonprofit, 4-year or above",187,107,294,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
441487001,Texas County Technical College,Main Campus,MO,"Private nonprofit, 2-year",15,125,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441487002,Texas County Technical College,Bolivar Technical College,MO,"Private nonprofit, 2-year",15,125,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441496001,Aviation Institute of Maintenance-Kansas City,Main Campus,MO,"Private for-profit, 2-year",177,14,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441502001,Blue Cliff College-Gulfport,Gulfport Main Campus,MS,"Private for-profit, 2-year",17,187,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441511001,Apex School of Theology,Main Campus,NC,"Private nonprofit, 4-year or above",293,580,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441548001,Institute for Therapeutic Massage,Main Campus,NJ,"Private for-profit, less-than 2-year",33,88,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441575001,Metropolitan Learning Institute,Main Campus,NY,"Private nonprofit, less-than 2-year",178,777,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441593001,Orleans Niagara BOCES-Practical Nursing Program,Main Campus,NY,"Public, less-than 2-year",3,34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441609001,Yeshiva Shaarei Torah of Rockland,Main Campus,NY,"Private nonprofit, 4-year or above",118,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441618001,Leon Studio One School of Hair Design,Main Campus,NY,"Private for-profit, less-than 2-year",2,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441627001,St Joseph's Medical Center School of Radiography,Main Campus,NY,"Private nonprofit, 2-year",9,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441636001,American Institute of Alternative Medicine,Main Campus,OH,"Private for-profit, 2-year",27,147,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441645001,Brown Aveda Institute-Mentor,Main Campus,OH,"Private for-profit, 2-year",3,122,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441663001,"Institute of Technology, Inc",Main Campus,OR,"Private for-profit, less-than 2-year",38,294,332,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441672001,Susquehanna County Career and Technology Center,Susquehanna County Career and Technology Center,PA,"Public, less-than 2-year",1,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441742001,Concorde Career Institute-Arlington,Concorde Career Institute,TX,"Private for-profit, 2-year",95,606,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,1,1
441751001,Kussad Institute of Court Reporting,Main Campus,TX,"Private for-profit, 2-year",2,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441760001,Lamar Institute of Technology,Main Campus,TX,"Public, 2-year",1567,1327,2894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441779001,MJ's Beauty Academy Inc,Main Campus,TX,"Private for-profit, less-than 2-year",0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441788001,Aviation Institute of Maintenance-Dallas,Main Campus,TX,"Private for-profit, 2-year",423,25,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1
441830001,Healing Mountain Massage School,Main Campus,UT,"Private for-profit, less-than 2-year",10,47,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441830002,Healing Mountain Massage School,Healing Mountain Massage School - Cedar City Campus,UT,"Private for-profit, less-than 2-year",10,47,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441858001,Career Training Solutions,Main Campus,VA,"Private for-profit, 2-year",11,164,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
441876001,Rudy & Kelly Academy of Hair and Nails,RUDY & KELLY ACADEMY -Paul Mitchell Partner School,VA,"Private for-profit, less-than 2-year",12,260,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441894001,South Branch Career and Technical Center,South Branch Career and Technical Center,WV,"Public, 2-year",1,20,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441900001,Nevada State College,Main Campus,NV,"Public, 4-year or above",828,2561,3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441900002,Nevada State College,Water Street Campus,NV,"Public, 4-year or above",828,2561,3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441919001,Virginia College-Jackson,Virginia College at Jackson,MS,"Private for-profit, 2-year",50,271,321,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1
441928001,Virginia College-Austin,Virginia College at Austin,TX,"Private for-profit, 2-year",76,473,549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441937001,California State University-Channel Islands,California State University Channel Islands,CA,"Public, 4-year or above",1741,3179,4920,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,5,2,0,0,0,0,0,0,0,3,0,0,1,1,1
441937002,California State University-Channel Islands,Thousand Oaks Campus,CA,"Public, 4-year or above",1741,3179,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441937004,California State University-Channel Islands,Goleta Campus,CA,"Public, 4-year or above",1741,3179,4920,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
441955001,ITT Technical Institute-Springfield,Main Campus,VA,"Private for-profit, 4-year or above",593,127,720,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441964001,ITT Technical Institute-Chantilly,Main Campus,VA,"Private for-profit, 4-year or above",492,115,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441973001,The Art Institute of California-Argosy University Orange County,The Art Institute of California - Orange County,CA,"Private for-profit, 4-year or above",994,926,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
441982001,Franklin W. Olin College of Engineering,Main Campus,MA,"Private nonprofit, 4-year or above",189,166,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442037001,Lincoln Technical Institute-Northeast Philadelphia,Main Campus,PA,"Private for-profit, 2-year",83,237,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442046001,Lincoln Technical Institute-Center City Philadelphia,LINCOLN TECHNICAL INSTITUTE,PA,"Private for-profit, 2-year",123,619,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442064001,Won Institute of Graduate Studies,Main Campus,PA,"Private nonprofit, 4-year or above",24,45,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442073001,Lincoln Technical Institute-Paramus,Lincoln Technical Institute,NJ,"Private for-profit, less-than 2-year",229,596,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442134001,Pima Medical Institute-Colorado Springs,Colorado Springs,CO,"Private for-profit, 2-year",60,547,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442143001,University of Phoenix-Kansas City Campus,Kansas City Campus,MO,"Private for-profit, 4-year or above",228,488,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442143002,University of Phoenix-Kansas City Campus,Lenexa Learning Center,KS,"Private for-profit, 4-year or above",228,488,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442152001,University of Phoenix-Atlanta Campus,Main Campus,GA,"Private for-profit, 4-year or above",630,1256,1886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442152003,University of Phoenix-Atlanta Campus,Gwinnett Learning Center,GA,"Private for-profit, 4-year or above",630,1256,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442152004,University of Phoenix-Atlanta Campus,Marietta Learning Center,GA,"Private for-profit, 4-year or above",630,1256,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442152005,University of Phoenix-Atlanta Campus,Dekalb Learning Center,GA,"Private for-profit, 4-year or above",630,1256,1886,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
442161001,University of Phoenix-Chicago Campus,Main Campus,IL,"Private for-profit, 4-year or above",482,732,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442161002,University of Phoenix-Chicago Campus,Warrenville Learning Center,IL,"Private for-profit, 4-year or above",482,732,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442161003,University of Phoenix-Chicago Campus,The Loop Learning Center,IL,"Private for-profit, 4-year or above",482,732,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442161004,University of Phoenix-Chicago Campus,Tinley Park/Mokena,IL,"Private for-profit, 4-year or above",482,732,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442170001,University of Phoenix-Nashville Campus,Main Campus,TN,"Private for-profit, 4-year or above",696,1250,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1
442170003,University of Phoenix-Nashville Campus,University of Phoenix-Clarksville Learning Center,TN,"Private for-profit, 4-year or above",696,1250,1946,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
442170004,University of Phoenix-Nashville Campus,University of Phoenix-Murfreesboro Learning Center,TN,"Private for-profit, 4-year or above",696,1250,1946,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
442189001,University of Phoenix-Northern Virginia Campus,Reston Campus,VA,"Private for-profit, 4-year or above",573,416,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442204001,David's Academy of Beauty,David's Academy of Beauty,CA,"Private for-profit, less-than 2-year",74,169,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442213001,Birthwise Midwifery School,Main Campus,ME,"Private for-profit, 2-year",1,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442222001,Argosy University-Dallas,Argosy University - Dallas,TX,"Private for-profit, 4-year or above",122,351,473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442231001,Le Cordon Bleu College of Culinary Arts-Orlando,Le Cordon Bleu College of Culinary Arts-Orlando,FL,"Private for-profit, 2-year",673,636,1309,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442240001,Paul Mitchell the School-Costa Mesa,Paul Mitchell the School Costa Mesa,CA,"Private for-profit, less-than 2-year",26,269,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442295001,Ave Maria School of Law,Ave Maria School of Law,FL,"Private nonprofit, 4-year or above",210,181,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442329001,Tulsa Welding School-Jacksonville Campus,Jacksonville Campus,FL,"Private for-profit, less-than 2-year",604,30,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
442338001,ITT Technical Institute-Canton,Main Campus,MI,"Private for-profit, 4-year or above",348,171,519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442347001,ITT Technical Institute-Plymouth Meeting,Main Campus,PA,"Private for-profit, 2-year",234,62,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442356001,Lancaster General College of Nursing & Health Sciences,Main Campus,PA,"Private nonprofit, 4-year or above",212,1163,1375,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
442365001,DeVry University-North Carolina,Charlotte Campus,NC,"Private for-profit, 4-year or above",293,327,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442365002,DeVry University-North Carolina,Raleigh-Durham Campus,NC,"Private for-profit, 4-year or above",293,327,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442383001,West Virginia Junior College-Bridgeport,WEST VIRGINIA JUNIOR COLLEGE-BRIDGEPORT,WV,"Private for-profit, 2-year",34,195,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442408001,Vatterott College-Cleveland,Vatterott College-Cleveland,OH,"Private for-profit, 2-year",239,13,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442426001,St Louis College of Health Careers-Fenton,Branch Campus,MO,"Private for-profit, 2-year",27,229,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
442435001,Interactive College of Technology-Gainesville,Interactive College of Technology,GA,"Private for-profit, 2-year",16,30,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442444001,San Joaquin Valley College-Rancho Cucamonga,Cucamonga Campus,CA,"Private for-profit, 2-year",298,448,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
442462001,Anthem Institute-Cherry Hill,Anthem Institute - Cherry Hill,NJ,"Private for-profit, less-than 2-year",64,146,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442523001,Alaska Christian College,Main campus,AK,"Private nonprofit, 2-year",16,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442578001,Minnesota School of Business-Plymouth,Minnesota School of Business - Plymouth,MN,"Private for-profit, 4-year or above",69,201,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442602001,Carrington College-Albuquerque,Carrington College-Albuquerque,NM,"Private for-profit, 2-year",113,515,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442611001,NASCAR Technical Institute,NASCAR Technical Institute,NC,"Private for-profit, 2-year",1487,40,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442620001,Everest Institute-Tigard,Branch Campus,OR,"Private for-profit, less-than 2-year",44,288,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442639001,Potomac College-VA Campus,University of the Potomac - VA Campus,VA,"Private for-profit, 4-year or above",16,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442648001,Anthem Institute-Las Vegas,Anthem Institute - Las Vegas,NV,"Private for-profit, less-than 2-year",92,434,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1
442657001,Milan Institute-Palm Desert,Milan Institute / Palm Desert  (Branch),CA,"Private for-profit, less-than 2-year",37,210,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442684001,Stenotype Institute of Jacksonville Inc-Orlando,Orlando Campus,FL,"Private for-profit, 2-year",9,119,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
442718001,National American University-Overland Park,NAU-Overland Park,KS,"Private for-profit, 4-year or above",80,470,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
442727001,Everest Institute-Austin,Everest -Austin,TX,"Private for-profit, less-than 2-year",320,743,1063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1
442736001,Everest College-Burr Ridge,Everest College,IL,"Private for-profit, less-than 2-year",36,314,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
